="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="2148","Kim, Jay",="400",="51562214",="400 IM SCY",="21",="4:00.74",="4:00.74",="2017 US Open",="2010 Tiger Invitational",="12/3/2010",="Unattached",="CO",="",="800",="22"
="2148","Oslin, Connor",="400",="74563308",="400 IM SCY",="18",="4:00.74",="4:00.74",="""AAAA""",="2013 GA Northern Divisional Champ",="3/22/2013","Marietta Marlins, Inc",="GA",="",="800",="22"
="2153","Boland, David",="400",="54956595",="400 IM SCY",="16",="4:00.75",="4:00.75",="2019 Winter Juniors (SCY)",="2011 MI CW TSSD 13 -14 & Open",="3/18/2011",="Club Wolverine",="MI",="",="828",="22"
="2153","Schwickert, Marvin",="400",="147018611",="400 IM SCY",="17",="4:00.75",="4:00.75",="2019 Futures",="2019 GU TWST Senior Champs",="12/6/2019",="Scottsdale Aquatic Club",="AZ",="",="818",="22"
="2155","Metz, Zeke",="400",="128627405",="400 IM SCY",="18",="4:00.76",="4:00.76",="2019 Futures",="2018 Sectionals - Columbia",="3/9/2018",="Topeka Swim Association",="MV",="",="800",="22"
="2155","Morikawa, Connor",="400",="146218020",="400 IM SCY",="18",="4:00.76",="4:00.76",="2019 Futures",="Terrier Invitational 2019",="11/22/2019",="Unattached",="CT",="",="800",="22"
="2155","Shourds, Luke",="400",="140103795",="400 IM SCY",="16",="4:00.76",="4:00.76",="""AAAA""",="2019 KY 13 & Over SCY C",="3/22/2019",="RACE Aquatics Swim Club",="KY",="",="828",="22"
="2158","Condon, Shane",="400",="74374140",="400 IM SCY",="17",="4:00.77",="4:00.77",="""AAAA""",="2013 NCSA Junior Swim",="3/12/2013","Burkwood Aquatic Club, Inc",="VA",="",="817",="22"
="2158","Dallavalle, Christopher",="400",="135951307",="400 IM SCY",="18",="4:00.77",="4:00.77",="2019 Futures",="2018 Winter Junior Nats - East",="12/7/2018","NOVA of Virginia Aquatics, Inc",="VA",="",="800",="22"
="2158","Elhajj, Aaron",="400",="95452355",="400 IM SCY",="17",="4:00.77",="4:00.77",="""AAAA""",="2015 PN Speedo Champion Series",="3/13/2015",="Bellevue Club Swim Team",="PN",="",="817",="22"
