result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
6534	Andrew, Lachlan	200	142553214	200 BK LCM	15	2:17.68	2:17.68	AA	2019 WI LAKE Western Great Lakes Op	6/29/2019	NASA Wildcat Aquatics	IL		725	67	m
6534	Kralj, Tim	200	77130750	200 BK LCM	15	2:17.68	2:17.68	AA	2013 PN KING July Invitational	7/11/2013	Gold's Aquatics Club	PN		725	67	m
6534	Snider, David	200	119459329	200 BK LCM	15	2:17.68	2:17.68	AA	2017 OH OSSC Spring into Summe	6/3/2017	Parkersburg/PKBY	WV		725	67	m
6534	Tomiczek, Andy	200	57790230	200 BK LCM	17	2:17.68	2:17.68	AAA	2011 AM LC Junior Olympics TPI	7/21/2011	Upper St Clair Swim Club	AM		638	67	m
6534	Tuck, Scotty	200	143749376	200 BK LCM	17	2:17.68	2:17.68	AA	2019 FL TYR ISCA Summer Senior Ch	7/31/2019	Chelsea Piers Aquatic Club	CT		638	67	m
6534	Vonhartitzsch, Trenton	200	143639254	200 BK LCM	14	2:17.68	2:17.68	AAA	2019 OK LC State Championship	7/28/2019	SwimTulsa	OK		780	67	m
6540	Clements, Connor	200	58086428	200 BK LCM	16	2:17.69	2:17.69	AAA	2011 IA Swimming Summer State Championships	7/28/2011	Black Hawk Area Swim Team	IA		680	67	m
6540	De La Rosa, Jehu	200	94936832	200 BK LCM	17	2:17.69	2:17.69	AA	2015 NT LAC Big 10 Stampede	2/28/2015	The Woodlands Swim Team	GU		638	67	m
6540	Edwards, Tanner	200	143752374	200 BK LCM	16	2:17.69	2:17.69	AA	2019 Zone AG Champs - Cary	8/1/2019	Palmetto Aquatics	SC		680	67	m
6540	Gibson, Joseph	200	120933963	200 BK LCM	19	2:17.69	2:17.69	AA	2017 ILOP WHTN 	Last Dance	 Sw	7/16/2017	Wildkit Swimming Organization	IL		m
6540	Lawley, Rob	200	57809965	200 BK LCM	18	2:17.69	2:17.69	AAA	2011 LE Central Zone Sect 3	7/21/2011	Cincinnati Marlins	OH		626	67	m
6540	Nealley, Cameron	200	77398948	200 BK LCM	15	2:17.69	2:17.69	AA	2013  IN SRST Champs	7/18/2013	Summit City Aquatics	IN		725	67	m
6540	Sousa, Dalton	200	120971881	200 BK LCM	17	2:17.69	2:17.69	AA	2017 NE SSA LC Senior Champs	7/16/2017	Cape Cod Swim Club	NE		638	67	m
6540	Storms, Eric	200	131489012	200 BK LCM	18	2:17.69	2:17.69	AA	2018 IA L4A Swim PINK A+ Invit	6/23/2018	Madison Aquatic Club	WI		626	67	m
6548	Baffico, Felipe	200	150861108	200 BK LCM	15	2:17.70	2:17.70	AA	2020 FL SYS Summer Social Distance	7/26/2020	Sarasota Sharks	FL		725	67	m
6548	Camden, Eric	200	143812131	200 BK LCM	15	2:17.70	2:17.70	AA	2019 Zone Senior Champs - Buffalo	8/4/2019	Parkland Aquatic Club	MA		725	67	m
6548	Campo, Gregory	200	57764019	200 BK LCM	15	2:17.70	2:17.70	AAA	2011 FL Summer Senior Championshi	7/21/2011	Tampa Bay Community Aquatics	FL		725	67	m
6548	Culver, Andrew	200	132350352	200 BK LCM	17	2:17.70	2:17.70	AA	2018 Sectionals - Cleveland	7/19/2018	Kingfish Aquatic Club of Waterford	MI		637	67	m
6548	Dallavalle, Christopher	200	140740562	200 BK LCM	18	2:17.70	2:17.70	AA	2019 VA BASS Jim Frye Memorial	5/4/2019	NOVA of Virginia Aquatics, Inc	VA		626	67	m
6548	Farmer, Justin	200	77845168	200 BK LCM	18	2:17.70	2:17.70	AA	2013 YMCA National Long Course	7/29/2013	YMCA of the North Shore	NE		626	67	m
6548	Hellard, Isaac	200	88467549	200 BK LCM	18	2:17.70	2:17.70	AA	2014 CC Western Zone Senior Championships	7/30/2014	Jeffco Hurricanes a D/B/A North Jeffco Swim Team	CO		626	67	m
6548	Jangid, Aditya	200	121356158	200 BK LCM	18	2:17.70	2:17.70	AA	2017 SN Summer SuperLeague LC 	7/15/2017	Santa Clara Swim Club	PC		626	67	m
6548	Kuriawa, Alex	200	121737517	200 BK LCM	16	2:17.70	2:17.70	AA	2017 MD LSC LC Championships	8/4/2017	Severna Park  Stingrays	MD		680	67	m
6548	Laurito, Anthony	200	143110727	200 BK LCM	13	2:17.70	2:17.70	AAA	2019 GU CFSC Summer Champs	7/14/2019	Aquastar	GU		879	67	m
6548	Thorderson, Lars	200	64059069	200 BK LCM	17	2:17.70	2:17.70	AAA	2012 Speedo Champions Series - West	3/8/2012	South Davis Aquatics Team	UT		637	67	m
6548	Watka, Erik	200	140263213	200 BK LCM	15	2:17.70	2:17.70	AA	2019 Sectionals - Indianapolis	3/28/2019	Bluefish Swim Club	NE		725	67	m
6548	Weiss, Jaden	200	146761133	200 BK LCM	19	2:17.70	2:17.70	AA	71st Annual Husky Invitational	12/8/2019	Unattached	WI		626	67	m
6561	Failing, Carl	200	99089458	200 BK LCM	16	2:17.71	2:17.71	AA	2015  MS MSI Long Course State Mee	7/17/2015	Unattached	MS		680	67	m
6561	Leach, William	200	77338848	200 BK LCM	18	2:17.71	2:17.71	AA	2013 MN Twin LC Speedo Championship	7/17/2013	Westmont Swim Club	IL		626	67	m
6561	McDonnell, Liam	200	132912960	200 BK LCM	17	2:17.71	2:17.71	AA	2018 NCSA Summer Swimming Champ	7/31/2018	Atlantis Swimming	MI		637	67	m
6561	Rosler, Will	200	46401812	200 BK LCM	16	2:17.71	2:17.71	AAA	2010 IN Central Zone Section 3 	3/25/2010	Greater Columbus Swim Tm Of Oh	OH		680	67	m
6561	Scripp, Ryan	200	58196964	200 BK LCM	13	2:17.71	2:17.71	AAAA	2011 MV Central Zone 14 & U Ch	8/5/2011	Green Bay YMCA	WI		879	67	m
6561	Sinclair, Pavel	200	131742458	200 BK LCM	14	2:17.71	2:17.71	AAA	2018 PC Adam Szmidt Memorial 14-UN JOs	7/7/2018	Burlingame Aquatic Club	PC	Yes	780	67	m
6561	Sivak, Brian	200	47705803	200 BK LCM	19	2:17.71	2:17.71	AAA	2010 IL TOPS Father's Day Clas	6/18/2010	NWDupage YMCA / B.R. Ryall  S T	IL		626	67	m
6561	Tyre, Jared	200	77340254	200 BK LCM	15	2:17.71	2:17.71	AA	2013 MN Twin LC Speedo Championship	7/17/2013	Peoria Area Water Wizards	IL		725	67	m
6569	Baxter, Ben	200	88746214	200 BK LCM	16	2:17.72	2:17.72	AA	2014 YMCA National Long Course	7/31/2014	Somerset Hills YMCA	NJ		680	67	m
6569	Chien, Tim	200	77341787	200 BK LCM	17	2:17.72	2:17.72	AA	2013 MA LC Sr Champs	7/17/2013	Emmaus Aquatic Club	MA		637	67	m
6569	Devyak, Eli	200	143036625	200 BK LCM	15	2:17.72	2:17.72	AA	2019 OH PHST LC Senior Champio	7/13/2019	Mason Manta Rays	OH		724	67	m
6569	Fouque, Andre	200	142330211	200 BK LCM	17	2:17.72	2:16.52	AA	2019 CO MAVS Grand Junction In	6/22/2019	Flatiron Athletic Club	CO		637	67	m
6569	Munstermann, Will	200	132896229	200 BK LCM	19	2:17.72	2:17.72	AA	2018 VA TT USA Swimming Future	8/5/2018	SoCo Aquatic Club	CT		626	67	m
6569	Norman, Julian	200	121010213	200 BK LCM	16	2:17.72	2:17.72	AA	2017 MN WOLF LC All About	6/3/2017	Summit City Aquatics	IN		680	67	m
6569	Pollick, Ashton	200	77525556	200 BK LCM	17	2:17.72	2:17.72	AA	2013 OR Speedo Western Section LC	7/16/2013	Tri-city Channel Cats	IE		637	67	m
6569	Pryor, Michael	200	47504417	200 BK LCM	19	2:17.72	2:17.72	AAA	2010 KY 82nd Ohio Valley Champs	6/10/2010	Cardinal Aquatics	KY		626	67	m
6569	Springer, Jack	200	143492429	200 BK LCM	15	2:17.72	2:17.72	AA	2019 PN PNS Senior LC Championship	7/27/2019	King Aquatic Club	PN		724	67	m
6569	Tester, Cruz	200	148339012	200 BK LCM	15	2:17.72	2:17.72	AA	2020 CA SCS/GWSC Road to Omaha	1/19/2020	Saddleback El Toro Aquatics	CA		724	67	m
6579	Cooper, Mitchell	200	57950079	200 BK LCM	16	2:17.73	2:17.73	AAA	2011 NC SZ Age Group Champs	7/26/2011	Team Charlotte Swimming	NC		679	67	m
6579	Corrigan, Connor	200	67628789	200 BK LCM	17	2:17.73	2:17.73	AAA	2012 Speedo Western Section LC	7/24/2012	RallySport Aquatic Club	CO		637	67	m
6579	Eisenberger, Gotti	200	46187593	200 BK LCM	16	2:17.73	2:17.73	AAA	2010 FG SPEEDO Champss Series-SZ-Sou	3/18/2010	Pine Crest Swimming	FG	Yes	679	67	m
6579	Francis, Scott	200	88466669	200 BK LCM	16	2:17.73	2:17.73	AA	2014 CC Western Zone Senior Championships	7/30/2014	Tri-city Channel Cats	IE		679	67	m
6579	Kemp, William	200	99558855	200 BK LCM	16	2:17.73	2:17.73	AA	2015 MS Southern Zones Age Group	8/6/2015	Lakeside Swim Team	KY		679	67	m
6579	Lawson, Michael	200	121686868	200 BK LCM	17	2:17.73	2:17.73	AA	2017 NI - LC Senior Zone Championship	8/6/2017	Middies Swimming	MR		637	67	m
6579	Lee, Grant	200	78093051	200 BK LCM	19	2:17.73	2:17.73	AA	2013 EZ Super Sectionals- Time Trials	8/1/2013	Princeton Tiger Aquatic Club	NJ		625	67	m
6579	Neill, Steven	200	77871535	200 BK LCM	18	2:17.73	2:17.73	AA	2013 MI Open LCM MS State Cham	8/2/2013	Novi Sturgeons	MI		625	67	m
6579	Rheingold, Eli	200	119176092	200 BK LCM	15	2:17.73	2:17.73	AA	54th Annual Mel Zajac Jr. Inte	5/26/2017	Unattached	OR		724	67	m
6588	Brown, Trystan	200	77954184	200 BK LCM	16	2:17.74	2:17.74	AA	2013 CC Western Zone Senior Championships	7/31/2013	Piranha Swimming	PC		679	67	m
6588	Hedman, Jake	200	88303589	200 BK LCM	15	2:17.74	2:17.74	AA	2014 MN FOXJ Long Course Championships	7/24/2014	Edina Swim Club	MN		724	67	m
6588	Ma, Jonathan	200	110506834	200 BK LCM	15	2:17.74	2:17.74	AA	2016 FL ISCA Summer Seniors Champ	8/4/2016	Empire Swimming	MR		724	67	m
6588	Melzer, Casey	200	76926895	200 BK LCM	16	2:17.74	2:17.74	AA	2013 AM LC Senior Circuit	7/5/2013	Allegheny North Swim Club	AM		679	67	m
6588	Mendre, Cooper	200	143546895	200 BK LCM	14	2:17.74	2:17.74	AAA	2019 CA RAA Summer JO's	7/24/2019	Team Rebel Aquatics	CA		779	67	m
6588	Skoog, Carl	200	88283798	200 BK LCM	16	2:17.74	2:17.74	AA	2014 IA Swimming Long Course	7/24/2014	Central Iowa Aquatics	IA		679	67	m
6594	Berg, Matt	200	48749348	200 BK LCM	17	2:17.75	2:17.75	AAA	2010 AZ  LC Senior State	7/8/2010	Tucson Ford Dealers Aquatics	AZ		637	67	m
6594	Chen, Elliot	200	130713644	200 BK LCM	15	2:17.75	2:17.75	AA	2018 WI Speedo Premier Series	5/27/2018	Glenview Titan Aquatic Club	IL		724	67	m
6594	Eisenberg, Calvin	200	129038212	200 BK LCM	18	2:17.75	2:17.75	AA	2018 Sectionals - Buffalo	3/25/2018	North Baltimore Aquatic Club	MD		625	67	m
6594	Gray, Spencer	200	86990912	200 BK LCM	18	2:17.75	2:17.75	AA	2014 IL SCST / Arena Summer Cl	6/12/2014	St Charles Swim Team	IL		625	67	m
6594	Griffey, Andrew	200	48890689	200 BK LCM	19	2:17.75	2:17.75	AAA	2010 MN TWIN Speedo Champs	7/21/2010	Minnesota Aquatics	MN		625	67	m
6594	Kelly, Ryan	200	99549766	200 BK LCM	15	2:17.75	2:17.75	AA	2015 GA Georgia Long Course Senio	7/26/2015	Aiken-Augusta Swim League	GA		724	67	m
6594	Kim, Noah	200	98933022	200 BK LCM	16	2:17.75	2:17.75	AA	2015 NJS SVY July Independence Invitat	7/3/2015	Wyckoff YMCA	NJ		679	67	m
6594	Werts, Calvin	200	143492727	200 BK LCM	18	2:17.75	2:17.75	AA	2019 PN PNS Senior LC Championship	7/27/2019	Evergreen Swim Club	PN		625	67	m
6602	Balarezo, Nelso	200	121536168	200 BK LCM	16	2:17.76	2:17.76	AA	2017 FG Senior Championships	7/28/2017	Unattached	FG	Yes	679	67	m
6602	Brabant, Josh	200	98622095	200 BK LCM	17	2:17.76	2:17.76	AA	2015 ST TXLA Speedo Southern 	7/12/2015	Alamo Area Aquatic Association	ST		636	67	m
6602	Hong, Colin	200	88467746	200 BK LCM	18	2:17.76	2:17.76	AA	2014 CC Western Zone Senior Championships	7/30/2014	De Anza Cupertino Aquatics	PC		625	67	m
6602	Winn, Aidan	200	88751218	200 BK LCM	18	2:17.76	2:17.76	AA	2014 YMCA National Long Course	7/31/2014	Greater Holyoke YMCA Vikings	NE		625	67	m
6606	Carey, Jordan	200	77341673	200 BK LCM	16	2:17.77	2:17.77	AA	2013 MA LC Sr Champs	7/17/2013	Shockwaves Aquatic Club	MA		679	67	m
6606	Fothergill, Michael	200	74447023	200 BK LCM	18	2:17.77	2:17.77	AA	2013 NI - EZ North Region Speedo Champions Series	3/21/2013	North Shore Swim Club	NE		625	67	m
6606	Francois, Caden	200	143603613	200 BK LCM	15	2:17.77	2:17.77	AA	2019 MV LCM Championships	7/28/2019	Empire KC Swim Club	MV		723	67	m
6606	Gantenbein, Boone	200	77455409	200 BK LCM	15	2:17.77	2:17.77	AA	2013 MV Region VIII LCM Summer	7/17/2013	Wichita Aqua Shocks	MV		723	67	m
6606	Gonzalez, Maxwell	200	110005392	200 BK LCM	16	2:17.77	2:17.77	AA	2016 AM LC TPIT Junior Olympic	7/24/2016	Allegheny North Swim Club	AM		679	67	m
6606	Guindine, Lawrence	200	88747660	200 BK LCM	15	2:17.77	2:17.77	AA	2014 YMCA National Long Course	7/31/2014	Wyckoff YMCA	NJ		723	67	m
6606	Havton, Jon	200	97978631	200 BK LCM	16	2:17.77	2:17.77	AA	2015 CA TYR MVN Fran Crippen M	6/26/2015	Aquazot Swim Club	CA		679	67	m
6606	Mackanic, Stephen	200	77957883	200 BK LCM	18	2:17.77	2:17.77	AA	2013 CC Western Zone Senior Championships	7/31/2013	Livermore Aqua Cowboys	PC		625	67	m
6606	Ores, Jake	200	48073811	200 BK LCM	17	2:17.77	2:17.77	AAA	2010 GU TWST Senior Invitational	6/25/2010	Loveland Swim Club	CO		636	67	m
6606	Patterson, Mark	200	87872514	200 BK LCM	17	2:17.77	2:17.77	AA	2014 AM LC Junior Olympics	7/17/2014	Norwin Aqua Club	AM		636	67	m
6606	Starnes, Garrett	200	143568680	200 BK LCM	14	2:17.77	2:17.77	AAA	2019 ST TXLA LC TAGS	7/27/2019	Alamo Area Aquatic Association	ST		779	67	m
6606	Wolber, Ben	200	99120966	200 BK LCM	17	2:17.77	2:17.77	AA	2015 OH OSSC Central Zone Sect	7/22/2015	Northern KY Clippers Swimming	OH		636	67	m
6618	Brown, Logan	200	143793815	200 BK LCM	14	2:17.78	2:17.78	AAA	2019 Futures Des Moines	8/4/2019	First Colony Swim Team, Inc.	GU		778	67	m
6618	Dehaas, Cody	200	120598458	200 BK LCM	17	2:17.78	2:17.78	AA	2017 SRS Boise LCM Time Achiev	7/8/2017	Boise YMCA Swim Team	SR		636	67	m
6618	Garner, Aaron	200	121028565	200 BK LCM	17	2:17.78	2:17.78	AA	2017 IN NSC Summer Showdown	7/15/2017	CSP Tideriders	OZ		636	67	m
6618	Jones, Derek	200	99104717	200 BK LCM	16	2:17.78	2:17.78	AA	2015 PN PNS Senior Long Course Championships	7/25/2015	Tacoma Swim Club	PN		679	67	m
6618	Morris Larkin, Kj	200	143000049	200 BK LCM	17	2:17.78	2:17.78	AA	2019 PV LC Open Championships	7/14/2019	Machine Aquatics	PV		636	67	m
6618	Piatt, Sean	200	77343818	200 BK LCM	17	2:17.78	2:17.78	AA	2013 MA LC Sr Champs	7/17/2013	Nittany Lion Aquatic Club	MA		636	67	m
6618	Schaeffer, Blake	200	98927029	200 BK LCM	18	2:17.78	2:17.78	AA	2015 IN BSC Indiana Senior State - LC	7/17/2015	Michiana Stars Swimming	IN		625	67	m
6618	Stroud, Mitchell	200	120928479	200 BK LCM	14	2:17.78	2:17.78	AAA	2017 NC LC AG Championships	7/16/2017	Goldsboro Family YMCA Sharks	NC		778	67	m
6618	Zhang, Alex	200	121248340	200 BK LCM	14	2:17.78	2:17.78	AAA	2017 OH MAKO LC Junior Olympic	7/23/2017	Mason Manta Rays	OH		778	67	m
6627	Amendola, Nik	200	87965476	200 BK LCM	17	2:17.79	2:17.79	AA	2014 IA Speedo Champions - Central Zone Sec 1	7/17/2014	Westmont Swim Club	IL		636	67	m
6627	Challis, Michael	200	120861369	200 BK LCM	17	2:17.79	2:17.79	AA	2017 MA WSY Middle Atlantic LC Senior Champs	7/15/2017	Nittany Lion Aquatic Club	MA		636	67	m
6627	Harrington, Brian	200	48984798	200 BK LCM	16	2:17.79	2:17.79	AAA	2010 FL Swimming LC Senior Cha	7/22/2010	Episcopal AmberJax	FL		678	67	m
6627	Hoke, Chad	200	77909060	200 BK LCM	17	2:17.79	2:17.79	AA	2013 MD Maryland LSC Long Course	8/1/2013	Arena Club Aquatics	MD		624	67	m
6627	Jones, Jack	200	132948409	200 BK LCM	15	2:17.79	2:17.79	AA	2018 Zone Senior Champs - Huntsville	8/1/2018	Sharks Swim Club	GU		723	67	m
6627	Lehman, Calum	200	119712414	200 BK LCM	17	2:17.79	2:17.79	AA	2017 AZ PSC Summer Invitation	6/11/2017	Pikes Peak Athletics	CO		678	67	m
6627	Lin, William	200	99382798	200 BK LCM	18	2:17.79	2:17.79	AA	2015 IN NCSA Summer Swimming 	7/28/2015	Nation's Capital Swim Club	PV		624	67	m
6627	Trias, Max	200	148374507	200 BK LCM	17	2:17.79	2:17.79	AA	2020 VA NOVA LC Winter Invitat	1/20/2020	NOVA of Virginia Aquatics, Inc	VA		636	67	m
6635	Dietrich, Hagen	200	77722540	200 BK LCM	16	2:17.80	2:17.80	AA	2013 FL Swimming Summer Senior	7/25/2013	Bolles School Sharks	FL		678	67	m
6635	Kassis, Daniel	200	119940637	200 BK LCM	16	2:17.80	2:17.80	AA	2017 GA Sizzlin Summer Invite	6/18/2017	South Carolina Swim Club	SC		678	67	m
6635	Novitch, Graham	200	110029027	200 BK LCM	17	2:17.80	2:17.80	AA	2016 MR Metro Junior Olympics LCM Championships	7/24/2016	Rivertown Aquatics	MR		636	67	m
6635	Shapiro, Ben	200	87843833	200 BK LCM	17	2:17.80	2:17.80	AA	2014 MA Long Course Senior Championship	7/16/2014	Friends Central Aquatics	MA		636	67	m
6635	Soo, Tyler	200	99497477	200 BK LCM	17	2:17.80	2:17.80	AA	2015 CC Western Zone Senior Championships	7/30/2015	Multnomah Athletic Club	OR		636	67	m
6635	Stoddard, Kevin	200	48970585	200 BK LCM	17	2:17.80	2:17.80	AAA	2010 OR Speedo Western Section LC	7/20/2010	Highlands Ranch Aquatics	CO		636	67	m
6635	Young, Nalex	200	121520285	200 BK LCM	16	2:17.80	2:17.80	AA	2017 OR OSI Arena 11&O LC Champ	7/28/2017	Tualatin Hills Swim Club	OR		678	67	m
6642	Anderson, James	200	121291668	200 BK LCM	17	2:17.81	2:17.81	AA	2017 NT Level 2 champs	7/22/2017	Champion Aquatic Team	NT		636	67	m
6642	Bartek, Smash	200	109946989	200 BK LCM	18	2:17.81	2:17.81	AA	2016 OH Speedo Sectionals at C	7/20/2016	Lake Shore Swim Club	LE		624	67	m
6642	D'Ariano, Landon	200	142454439	200 BK LCM	13	2:17.81	2:17.81	AAA	2019 MA JW Summer Solstice	6/23/2019	Germantown Academy Aquatic  Club	MA		877	67	m
6642	Griffin, Noah	200	143532334	200 BK LCM	16	2:17.81	2:17.81	AA	2019 GA Senior State Champ	7/28/2019	SwimAtlanta	GA		678	67	m
6642	Grooms, Thatcher	200	150624499	200 BK LCM	16	2:17.81	2:17.81	AA	2020 Sectional Plantation	3/8/2020	Mesa Aquatics Club	AZ		678	67	m
6642	Huffman, Richard	200	66950035	200 BK LCM	15	2:17.81	2:17.81	AAA	2012 CT Senior Championship	7/12/2012	Unattached	CT		723	67	m
6642	Kimura, Kory	200	131452945	200 BK LCM	15	2:17.81	2:17.81	AA	2018 FL SYS Shark Open	6/23/2018	Unattached	FL		723	67	m
6642	Lynch, Danny	200	110540485	200 BK LCM	17	2:17.81	2:17.81	AA	2016 IN NCSA Summer Swimming Cham	8/9/2016	Poseidon Swimming Inc	VA		636	67	m
6642	Merz, Ben	200	106828451	200 BK LCM	15	2:17.81	2:17.81	AA	2016 Sectionals - Richmond	4/3/2016	Eagle Swim Team Inc.	MD		723	67	m
6642	Richardson, Joshua	200	143485818	200 BK LCM	16	2:17.81	2:17.81	AA	2019 NT American Long Course	7/25/2019	Rockwall Aquatic Center of Excellence	NT		678	67	m
6642	Stocker, Tucker	200	77623159	200 BK LCM	15	2:17.81	2:17.81	AA	2013 OH Senior Long Course 	7/25/2013	Findlay Area Swim Team	OH		723	67	m
6642	Willemse, Thomas	200	132050615	200 BK LCM	18	2:17.81	2:17.81	AA	2018 ILOP Senior LC Illinois Swim Champs	7/15/2018	WEST Swim Club	IL		624	67	m
6654	Bunch, Dylan	200	65814911	200 BK LCM	18	2:17.82	2:17.82	AAA	2012 CA BCH JAG Qualifer  	6/9/2012	Boulder City Henderson Swim Team	CA		624	67	m
6654	Hoskins, Mac	200	121737205	200 BK LCM	17	2:17.82	2:17.82	AA	2017 MD LSC LC Championships	8/4/2017	Retriever Aquatic Club	MD		635	67	m
6654	Langner, Gabe	200	67215854	200 BK LCM	16	2:17.82	2:17.82	AAA	2012 Speedo Champions Series-Central Zone Sec 1	7/19/2012	Black Hawk Area Swim Team	IA		678	67	m
6654	Lenner, Jay	200	121732924	200 BK LCM	17	2:17.82	2:17.82	AA	2017 GU AGS Southern Zone Senior  Champs	8/2/2017	Waterloo Swimming	ST		635	67	m
6654	Marion, Braxton	200	121062038	200 BK LCM	17	2:17.82	2:17.82	AA	2017 GU TWST LC Senior Champs 	7/16/2017	Cypress Fairbanks Swim Club	GU		635	67	m
6654	Moul, Thomas	200	143424266	200 BK LCM	14	2:17.82	2:17.82	AAA	2019 MA LAC LC Junior Olympics	7/20/2019	Upper Main Line YMCA	MA		778	67	m
6654	Schultz, Ryan	200	77848317	200 BK LCM	17	2:17.82	2:17.82	AA	2013 YMCA National Long Course	7/29/2013	Kishwaukee YMCA Dekalb County	IL		635	67	m
6654	Zales, Joe	200	121769006	200 BK LCM	16	2:17.82	2:17.82	AA	2017 NCSA Summer Champs	8/1/2017	Davis Aquadarts Racing Team	SN		678	67	m
6662	Bielby, Shea	200	67344733	200 BK LCM	18	2:17.83	2:17.83	AAA	2012 MV CSRVIII SUMMER  LC SPE	7/18/2012	SwimTulsa	OK		624	67	m
6662	Cseri, Christian	200	132311187	200 BK LCM	16	2:17.83	2:17.83	AA	2018 IN Indiana Senior State - LC	7/20/2018	Fort Wayne Swim Team	IN		678	67	m
6662	Hostal, Jack	200	142567713	200 BK LCM	16	2:17.83	2:17.83	AA	2019 AZ SAC Intrasquad Meet 2	6/28/2019	Scottsdale Aquatic Club	AZ		678	67	m
6662	Kurr, Noah	200	140324057	200 BK LCM	15	2:17.83	2:17.83	AA	Coupe du Quebec (Senior et Para)	3/15/2019	Phoenix Swimming	NE		722	67	m
6662	Kyser, Landon	200	140893743	200 BK LCM	13	2:17.83	2:17.83	AAA	2019 FG Coral Springs Invitati	4/28/2019	Heritage Aquatic Team	FG		877	67	m
6662	Rheinlander, Rhet	200	48986432	200 BK LCM	17	2:17.83	2:17.83	AAA	2010 FL Swimming LC Senior Cha	7/22/2010	Sarasota YMCA Sharks	FL		635	67	m
6662	Sandner, Michael	200	143038691	200 BK LCM	18	2:17.83	2:17.83	AA	2019 OH PHST LC Senior Champio	7/13/2019	Dayton Raiders	OH		624	67	m
6662	Spychalski, Pearson	200	109947569	200 BK LCM	16	2:17.83	2:17.83	AA	2016 OH Speedo Sectionals at C	7/20/2016	Ohio State Swim Club	OH		678	67	m
6662	Suen, Keane	200	121220600	200 BK LCM	18	2:17.83	2:17.83	AA	2017 PN Senior LC Championship	7/22/2017	PRO Swimming	PN		624	67	m
6662	Testin, Devin	200	143923199	200 BK LCM	14	2:17.83	2:17.83	AAA	2019 WI LC 13&O State Meet	8/3/2019	Menomonee Falls Swim Club	WI		778	67	m
6662	Truong, Devin	200	86942093	200 BK LCM	15	2:17.83	2:17.83	AA	2014 PV UMAC Black & Red LC Invitational	6/19/2014	Nation's Capital Swim Club	PV		722	67	m
6673	Assis, Matheus	200	65155918	200 BK LCM	18	2:17.84	2:17.84	AAA	2012 FL TCSC Go For the Gold Invitatio	5/4/2012	Indian River Aquatics	FL	Yes	624	67	m
6673	Drescher, Theo	200	142999076	200 BK LCM	16	2:17.84	2:17.84	AA	2019 PV LC Open Championships	7/14/2019	Nation's Capital Swim Club	PV		678	67	m
6673	McCullough, Ailin	200	88145771	200 BK LCM	18	2:17.84	2:17.84	AA	2014 FL Swimming Summer Senior	7/24/2014	High Tide Aquatics	FL		624	67	m
6673	McDonald, Kyle	200	48799438	200 BK LCM	17	2:17.84	2:17.84	AAA	2010 MV CSRVIII CHAMPS	7/21/2010	Kansas City Blazers	MV		635	67	m
6673	Meffert, Phillip	200	96001288	200 BK LCM	16	2:17.84	2:17.84	AA	2015 FL NASA Junior National Cham	3/26/2015	Quest Swimming	VA		678	67	m
6673	Stephens, Joe	200	106828818	200 BK LCM	15	2:17.84	2:17.84	AA	2016 Sectionals - Richmond	4/3/2016	Unattached	VA		722	67	m
6679	Barrera, Isaac	200	131265856	200 BK LCM	17	2:17.85	2:17.85	AA	2018 ST AAAA-NS George Block I	6/21/2018	Alamo Area Aquatic Association	ST		635	67	m
6679	Bauman, Devin	200	142060566	200 BK LCM	15	2:17.85	2:17.85	AA	2019 CA NOVA JAG	6/13/2019	Sandpipers Of Nevada	CA		722	67	m
6679	Chang, Spencer	200	77727762	200 BK LCM	18	2:17.85	2:17.85	AA	2013 CA RAA/SCS  Summer JO Cha	7/24/2013	Riverside Aquatics Association	CA		623	67	m
6679	Cihak, Joe	200	77954647	200 BK LCM	18	2:17.85	2:17.85	AA	2013 CC Western Zone Senior Championships	7/31/2013	Corvallis Aquatic Team	OR		623	67	m
6679	Daly, Eoghan	200	77386048	200 BK LCM	17	2:17.85	2:17.85	AA	2013 NE SSA Seniors	7/19/2013	Crimson Aquatics	NE		635	67	m
6679	Duncan, Ben	200	87922801	200 BK LCM	17	2:17.85	2:17.85	AA	2014 SE Long Course Southeastern	7/17/2014	Crimson Tide Aquatics	SE		635	67	m
6679	Grainer, Callaway	200	140260481	200 BK LCM	18	2:17.85	2:17.85	AA	2019 Sectionals - Indianapolis	3/28/2019	OLY Swimming	MI		623	67	m
6679	Lau, Lorenzo	200	77729381	200 BK LCM	16	2:17.85	2:17.85	AA	2013 CA RAA/SCS  Summer JO Cha	7/24/2013	Royal Swim Team	CA		677	67	m
6679	Simoes, Daniel	200	143386498	200 BK LCM	15	2:17.85	2:17.85	AA	2019 Sectionals - Piscataway	7/21/2019	Seneca Valley Swim Club	AM		722	67	m
6679	Skelly, Joseph	200	76215686	200 BK LCM	15	2:17.85	2:17.85	AA	2013 AZ Phoenix Summer Invitation	6/13/2013	Phoenix Swim Club	AZ		722	67	m
6679	Williams, Taylor	200	99006682	200 BK LCM	13	2:17.85	2:17.85	AAAA	2015 SE Long Course Champs	7/19/2015	Memphis Thunder Aquatic Club	SE		877	67	m
